id,package_name,av. rating,total_reviews,total_sentences,# IG,IG,# IS,IS,# PD,PD,# FR,FR,# O,O,App,GUI,Contents,Pricing,Feature/Functionality,Improvement,Update/Version,Resources,Security,Download,Model,Company,Other,#PD_App,PD + App,#PD_GUI,PD + GUI,#PD_Contents,PD + Contents,#PD_Pricing,PD + Pricing,#PD_Feature/Functionality,PD + Feature/Functionality,#PD_Improvement,PD + Improvement,#PD_Update/Version,PD + Update/Version,#PD_Resources,PD + Resources,#PD_Security,PD + Security,#PD_Download,PD + Download,#PD_Model,PD + Model,#PD_Company,PD + Company,#PD_Other,PD + Other,#FR_App,FR + App,#FR_GUI,FR + GUI,#FR_Contents,FR + Contents,#FR_Pricing,FR + Pricing,#FR_Feature/Functionality,FR + Feature/Functionality,#FR_Improvement,FR + Improvement,#FR_Update/Version,FR + Update/Version,#FR_Resources,FR + Resources,#FR_Security,FR + Security,#FR_Download,FR + Download,#FR_Model,FR + Model,#FR_Company,FR + Company,#FR_Other,FR + Other
1362,net.minetest.minetest,3.242857143,70,125,12,0.171428571,2,0.028571429,27,0.385714286,3,0.042857143,81,1.157142857,35,11,7,4,65,2,10,0,0,3,7,0,37,13,0.185714286,4,0.057142857,1,0.014285714,1,0.014285714,24,0.342857143,0,0,2,0.028571429,0,0,0,0,1,0.014285714,1,0.014285714,0,0,1,0.014285714,0,0,2,0.028571429,0,0,0,0,3,0.042857143,1,0.014285714,1,0.014285714,0,0,0,0,0,0,1,0.014285714,0,0,0,0
1363,net.minetest.minetest,2.837209302,43,80,4,0.093023256,0,0,22,0.511627907,0,0,54,1.255813953,10,4,2,0,32,1,8,0,0,1,3,0,40,4,0.093023256,1,0.023255814,0,0,0,0,18,0.418604651,0,0,2,0.046511628,0,0,0,0,0,0,2,0.046511628,0,0,3,0.069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,com.seb.SLWP,3.933238636,704,1047,49,0.069602273,7,0.009943182,48,0.068181818,11,0.015625,932,1.323863636,227,108,23,11,272,14,27,2,0,26,36,0,567,15,0.021306818,10,0.014204545,0,0,0,0,43,0.061079545,1,0.001420455,4,0.005681818,0,0,0,0,2,0.002840909,3,0.004261364,0,0,1,0.001420455,4,0.005681818,4,0.005681818,0,0,0,0,11,0.015625,1,0.001420455,0,0,0,0,0,0,0,0,1,0.001420455,0,0,0,0
1365,com.seb.SLWP,4.070257611,427,616,25,0.058548009,7,0.016393443,30,0.070257611,10,0.023419204,544,1.274004684,154,67,24,10,181,13,19,2,0,11,39,0,285,16,0.037470726,5,0.011709602,1,0.00234192,0,0,22,0.051522248,0,0,3,0.007025761,1,0.00234192,0,0,2,0.004683841,7,0.016393443,0,0,1,0.00234192,2,0.004683841,2,0.004683841,0,0,0,0,9,0.021077283,1,0.00234192,0,0,0,0,0,0,0,0,1,0.00234192,0,0,1,0.00234192
1367,naman14.timber,4.074074074,54,123,15,0.277777778,0,0,15,0.277777778,10,0.185185185,83,1.537037037,27,18,9,3,70,2,5,0,0,0,5,0,38,4,0.074074074,3,0.055555556,3,0.055555556,0,0,15,0.277777778,0,0,1,0.018518519,0,0,0,0,0,0,3,0.055555556,0,0,0,0,1,0.018518519,5,0.092592593,2,0.037037037,0,0,9,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,naman14.timber,4.045045045,111,245,20,0.18018018,3,0.027027027,26,0.234234234,22,0.198198198,174,1.567567568,66,47,18,0,126,11,8,1,0,2,2,0,83,7,0.063063063,7,0.063063063,6,0.054054054,0,0,24,0.216216216,0,0,2,0.018018018,0,0,0,0,0,0,1,0.009009009,0,0,0,0,7,0.063063063,6,0.054054054,3,0.027027027,0,0,21,0.189189189,3,0.027027027,0,0,0,0,0,0,1,0.009009009,0,0,0,0,0,0
1408,org.torproject.android,3.731515469,1907,3554,161,0.0844258,85,0.044572627,503,0.263765076,87,0.045621395,2718,1.425275302,786,239,156,29,1703,66,274,28,53,41,221,15,1310,123,0.064499213,45,0.023597273,23,0.012060829,1,0.000524384,443,0.232302045,7,0.003670687,70,0.036706869,6,0.003146303,2,0.001048768,8,0.004195071,54,0.028316728,0,0,28,0.014682748,26,0.01363398,13,0.00681699,12,0.006292606,0,0,78,0.04090194,8,0.004195071,10,0.005243838,0,0,4,0.002097535,2,0.001048768,9,0.004719455,0,0,5,0.002621919
1419,com.lukekorth.screennotifications,3.908396947,131,288,23,0.175572519,4,0.030534351,26,0.198473282,16,0.122137405,219,1.671755725,81,50,7,0,151,10,11,0,0,3,38,1,81,5,0.038167939,4,0.030534351,0,0,0,0,21,0.160305344,0,0,2,0.015267176,0,0,0,0,0,0,5,0.038167939,0,0,3,0.022900763,5,0.038167939,6,0.045801527,0,0,0,0,15,0.114503817,5,0.038167939,0,0,0,0,0,0,0,0,4,0.030534351,0,0,0,0
1422,com.plusonelabs.calendar,3.694736842,95,248,21,0.221052632,5,0.052631579,22,0.231578947,17,0.178947368,183,1.926315789,40,77,6,2,163,5,26,0,0,4,12,2,52,4,0.042105263,7,0.073684211,0,0,0,0,18,0.189473684,0,0,3,0.031578947,0,0,0,0,1,0.010526316,2,0.021052632,0,0,2,0.021052632,2,0.021052632,5,0.052631579,1,0.010526316,0,0,17,0.178947368,1,0.010526316,3,0.031578947,0,0,0,0,0,0,0,0,0,0,0,0
1424,com.plusonelabs.calendar,3.838709677,341,872,75,0.219941349,20,0.058651026,89,0.260997067,92,0.269794721,596,1.747800587,157,244,26,11,536,15,60,2,4,7,50,2,236,16,0.046920821,39,0.114369501,4,0.011730205,0,0,82,0.240469208,0,0,9,0.026392962,0,0,0,0,4,0.011730205,6,0.017595308,0,0,3,0.008797654,20,0.058651026,34,0.099706745,6,0.017595308,0,0,88,0.258064516,3,0.008797654,8,0.023460411,1,0.002932551,1,0.002932551,0,0,4,0.011730205,0,0,1,0.002932551
1425,org.isoron.uhabits,4.757575758,33,85,2,0.060606061,0,0,4,0.121212121,6,0.181818182,73,2.212121212,25,12,7,2,43,1,2,0,0,0,2,1,26,1,0.03030303,0,0,0,0,0,0,3,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.060606061,1,0.03030303,2,0.060606061,0,0,6,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,org.isoron.uhabits,4.762886598,97,217,14,0.144329897,3,0.030927835,7,0.072164948,13,0.134020619,180,1.855670103,65,28,9,8,109,7,8,0,2,2,3,0,70,5,0.051546392,0,0,0,0,0,0,7,0.072164948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010309278,2,0.020618557,1,0.010309278,0,0,13,0.134020619,2,0.020618557,1,0.010309278,0,0,2,0.020618557,0,0,1,0.010309278,0,0,0,0
1427,org.isoron.uhabits,4.698689956,687,1750,146,0.212518195,19,0.027656477,62,0.090247453,139,0.202328967,1384,2.014556041,563,288,86,78,894,52,16,1,4,9,25,4,504,20,0.029112082,13,0.018922853,5,0.00727802,0,0,59,0.08588064,2,0.002911208,1,0.001455604,0,0,1,0.001455604,0,0,2,0.002911208,0,0,1,0.001455604,41,0.059679767,34,0.049490539,12,0.017467249,1,0.001455604,126,0.183406114,14,0.020378457,1,0.001455604,0,0,0,0,0,0,6,0.008733624,0,0,6,0.008733624
1428,com.ichi2.anki,4.326693227,251,562,46,0.183266932,13,0.051792829,43,0.171314741,36,0.143426295,424,1.689243028,186,52,27,10,285,18,24,4,4,4,33,3,160,17,0.067729084,6,0.023904382,2,0.007968127,0,0,38,0.151394422,1,0.003984064,2,0.007968127,0,0,1,0.003984064,0,0,4,0.015936255,0,0,2,0.007968127,12,0.047808765,8,0.03187251,3,0.011952191,0,0,33,0.131474104,2,0.007968127,4,0.015936255,0,0,3,0.011952191,0,0,4,0.015936255,0,0,2,0.007968127
1429,com.ichi2.anki,4.807692308,52,92,5,0.096153846,0,0,5,0.096153846,7,0.134615385,75,1.442307692,31,13,7,0,44,4,9,0,0,0,3,0,26,3,0.057692308,0,0,0,0,0,0,4,0.076923077,0,0,1,0.019230769,0,0,0,0,0,0,1,0.019230769,0,0,0,0,3,0.057692308,3,0.057692308,1,0.019230769,0,0,6,0.115384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,com.ichi2.anki,4.407843137,255,534,34,0.133333333,7,0.02745098,37,0.145098039,38,0.149019608,418,1.639215686,184,37,28,22,263,11,26,3,0,9,32,1,149,14,0.054901961,7,0.02745098,4,0.015686275,0,0,32,0.125490196,0,0,5,0.019607843,0,0,0,0,3,0.011764706,1,0.003921569,0,0,2,0.007843137,8,0.031372549,5,0.019607843,6,0.023529412,0,0,37,0.145098039,2,0.007843137,2,0.007843137,0,0,0,0,0,0,2,0.007843137,0,0,0,0
1435,com.nolanlawson.logcat,4.5,88,158,10,0.113636364,2,0.022727273,14,0.159090909,12,0.136363636,120,1.363636364,50,22,5,1,84,5,4,1,0,1,20,1,47,8,0.090909091,3,0.034090909,1,0.011363636,0,0,14,0.159090909,0,0,0,0,1,0.011363636,0,0,1,0.011363636,2,0.022727273,0,0,0,0,7,0.079545455,3,0.034090909,0,0,0,0,10,0.113636364,1,0.011363636,2,0.022727273,0,0,0,0,0,0,4,0.045454545,1,0.011363636,1,0.011363636
1436,com.nolanlawson.logcat,3.951612903,124,218,10,0.080645161,10,0.080645161,17,0.137096774,13,0.10483871,168,1.35483871,50,50,7,0,119,2,6,0,0,0,18,0,67,5,0.040322581,7,0.056451613,0,0,0,0,17,0.137096774,0,0,0,0,0,0,0,0,0,0,1,0.008064516,0,0,0,0,2,0.016129032,4,0.032258065,1,0.008064516,0,0,12,0.096774194,1,0.008064516,1,0.008064516,0,0,0,0,0,0,1,0.008064516,0,0,1,0.008064516
1437,info.guardianproject.pixelknot,3,31,75,4,0.129032258,2,0.064516129,13,0.419354839,5,0.161290323,51,1.64516129,22,11,6,0,39,2,2,0,0,0,1,1,22,8,0.258064516,1,0.032258065,0,0,0,0,10,0.322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258065,0,0,1,0.032258065,1,0.032258065,0,0,5,0.161290323,1,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,info.guardianproject.pixelknot,3.166666667,30,79,4,0.133333333,5,0.166666667,11,0.366666667,3,0.1,56,1.866666667,21,10,6,0,40,0,4,0,0,1,6,0,23,4,0.133333333,0,0,1,0.033333333,0,0,9,0.3,0,0,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.033333333,1,0.033333333,0,0,0,0,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,jp.yhonda,4.275,40,91,5,0.125,1,0.025,7,0.175,2,0.05,76,1.9,19,14,4,1,48,3,7,0,0,0,18,0,24,2,0.05,2,0.05,1,0.025,0,0,7,0.175,0,0,0,0,0,0,0,0,0,0,5,0.125,0,0,0,0,1,0.025,2,0.05,1,0.025,0,0,2,0.05,0,0,0,0,0,0,0,0,0,0,1,0.025,0,0,0,0
1444,ca.rmen.android.poetassistant,4.666666667,33,85,4,0.121212121,1,0.03030303,6,0.181818182,7,0.212121212,67,2.03030303,26,6,3,2,27,2,1,0,0,1,0,0,37,3,0.090909091,1,0.03030303,0,0,1,0.03030303,6,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03030303,1,0.03030303,2,0.060606061,0,0,7,0.212121212,0,0,1,0.03030303,0,0,0,0,0,0,0,0,0,0,0,0
1464,org.kiwix.kiwixmobile,3.927272727,55,96,6,0.109090909,3,0.054545455,10,0.181818182,4,0.072727273,73,1.327272727,24,8,4,1,32,1,9,2,0,8,2,1,40,3,0.054545455,4,0.072727273,1,0.018181818,1,0.018181818,7,0.127272727,0,0,2,0.036363636,0,0,0,0,3,0.054545455,0,0,0,0,0,0,1,0.018181818,0,0,0,0,0,0,3,0.054545455,0,0,1,0.018181818,0,0,0,0,1,0.018181818,0,0,0,0,0,0
1465,org.kiwix.kiwixmobile,4.309954751,442,810,62,0.140271493,18,0.040723982,42,0.095022624,33,0.074660633,655,1.481900452,216,50,40,1,311,18,38,3,0,40,31,4,307,8,0.018099548,5,0.011312217,1,0.002262443,0,0,34,0.076923077,2,0.004524887,2,0.004524887,0,0,0,0,7,0.015837104,1,0.002262443,0,0,4,0.009049774,6,0.013574661,5,0.011312217,5,0.011312217,0,0,28,0.063348416,6,0.013574661,5,0.011312217,1,0.002262443,0,0,5,0.011312217,2,0.004524887,0,0,0,0
1468,com.opendoorstudios.ds4droid,2.935742972,1992,3443,215,0.107931727,106,0.053212851,741,0.371987952,121,0.060742972,2260,1.134538153,835,349,99,85,1790,122,102,4,0,96,138,0,1142,297,0.149096386,146,0.073293173,35,0.017570281,8,0.004016064,625,0.31375502,12,0.006024096,20,0.010040161,0,0,0,0,26,0.013052209,43,0.021586345,0,0,44,0.022088353,33,0.016566265,22,0.011044177,5,0.00251004,1,0.000502008,114,0.057228916,13,0.006526104,10,0.00502008,0,0,0,0,0,0,2,0.001004016,0,0,5,0.00251004
1474,net.somethingdreadful.MAL,3.453531599,269,653,54,0.200743494,17,0.063197026,115,0.427509294,42,0.156133829,425,1.579925651,223,137,45,2,363,23,51,3,14,7,16,2,178,55,0.204460967,22,0.081784387,15,0.055762082,1,0.003717472,100,0.371747212,2,0.007434944,11,0.040892193,1,0.003717472,6,0.022304833,1,0.003717472,2,0.007434944,0,0,7,0.026022305,11,0.040892193,16,0.059479554,5,0.018587361,0,0,35,0.130111524,5,0.018587361,4,0.014869888,0,0,1,0.003717472,0,0,0,0,0,0,6,0.022304833
1481,com.grarak.kerneladiutor,4.63,100,181,9,0.09,3,0.03,2,0.02,10,0.1,157,1.57,63,16,5,1,71,0,4,1,0,1,11,0,64,0,0,1,0.01,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,2,0.02,2,0.02,1,0.01,0,0,9,0.09,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0
1482,com.grarak.kerneladiutor,4.617647059,238,425,29,0.121848739,9,0.037815126,19,0.079831933,14,0.058823529,354,1.487394958,124,21,12,6,159,10,10,3,7,0,27,0,173,8,0.033613445,1,0.004201681,0,0,0,0,16,0.067226891,0,0,2,0.008403361,0,0,1,0.004201681,0,0,4,0.016806723,0,0,2,0.008403361,4,0.016806723,1,0.004201681,1,0.004201681,0,0,13,0.054621849,1,0.004201681,0,0,0,0,2,0.008403361,0,0,3,0.012605042,0,0,1,0.004201681
1483,com.grarak.kerneladiutor,4.444099379,1610,3084,244,0.151552795,41,0.025465839,199,0.123602484,71,0.044099379,2529,1.570807453,909,218,99,27,1420,63,207,14,26,15,208,1,1061,50,0.031055901,18,0.011180124,12,0.007453416,1,0.000621118,171,0.10621118,4,0.002484472,40,0.02484472,2,0.001242236,3,0.001863354,1,0.000621118,18,0.011180124,0,0,14,0.008695652,26,0.016149068,12,0.007453416,5,0.00310559,1,0.000621118,63,0.039130435,5,0.00310559,2,0.001242236,0,0,3,0.001863354,0,0,9,0.005590062,0,0,2,0.001242236
1487,com.mantz_it.rfanalyzer,4.428571429,70,191,15,0.214285714,4,0.057142857,12,0.171428571,9,0.128571429,151,2.157142857,53,24,12,2,117,6,10,0,0,2,15,0,46,3,0.042857143,2,0.028571429,1,0.014285714,0,0,11,0.157142857,0,0,1,0.014285714,0,0,0,0,0,0,1,0.014285714,0,0,1,0.014285714,3,0.042857143,3,0.042857143,1,0.014285714,0,0,9,0.128571429,1,0.014285714,0,0,0,0,0,0,0,0,1,0.014285714,0,0,0,0
1492,com.ubergeek42.WeechatAndroid,4.285714286,35,58,5,0.142857143,0,0,4,0.114285714,2,0.057142857,47,1.342857143,13,9,2,1,29,2,5,0,0,0,6,0,19,2,0.057142857,2,0.057142857,1,0.028571429,0,0,4,0.114285714,0,0,0,0,0,0,0,0,0,0,1,0.028571429,0,0,0,0,0,0,1,0.028571429,1,0.028571429,0,0,2,0.057142857,0,0,0,0,0,0,0,0,0,0,1,0.028571429,0,0,0,0
1496,org.smc.inputmethod.indic,4.033426184,359,573,34,0.094707521,9,0.025069638,33,0.091922006,22,0.061281337,475,1.323119777,131,42,7,2,216,6,25,0,0,3,15,6,264,5,0.013927577,8,0.022284123,1,0.002785515,0,0,31,0.086350975,1,0.002785515,3,0.008356546,0,0,0,0,0,0,2,0.005571031,0,0,1,0.002785515,5,0.013927577,4,0.011142061,0,0,0,0,21,0.058495822,1,0.002785515,1,0.002785515,0,0,0,0,0,0,2,0.005571031,0,0,1,0.002785515
1497,org.smc.inputmethod.indic,4.015544041,193,305,24,0.124352332,6,0.031088083,22,0.113989637,15,0.077720207,238,1.233160622,71,20,9,0,120,6,12,0,0,5,11,1,128,3,0.015544041,3,0.015544041,1,0.005181347,0,0,18,0.093264249,0,0,1,0.005181347,0,0,0,0,0,0,1,0.005181347,0,0,3,0.015544041,0,0,4,0.020725389,1,0.005181347,0,0,14,0.07253886,2,0.010362694,2,0.010362694,0,0,0,0,0,0,2,0.010362694,0,0,0,0
1506,com.nightshadelabs.anotherbrowser,4.066666667,45,90,7,0.155555556,2,0.044444444,13,0.288888889,6,0.133333333,62,1.377777778,26,7,4,0,42,2,6,0,0,1,5,0,33,2,0.044444444,2,0.044444444,0,0,0,0,10,0.222222222,0,0,3,0.066666667,0,0,0,0,0,0,2,0.044444444,0,0,1,0.022222222,3,0.066666667,1,0.022222222,0,0,0,0,4,0.088888889,1,0.022222222,1,0.022222222,0,0,0,0,0,0,1,0.022222222,0,0,0,0
1516,org.yaaic,3.766666667,30,79,2,0.066666667,1,0.033333333,13,0.433333333,6,0.2,57,1.9,18,13,3,0,46,2,4,0,0,1,5,0,17,2,0.066666667,4,0.133333333,1,0.033333333,0,0,10,0.333333333,0,0,1,0.033333333,0,0,0,0,0,0,1,0.033333333,0,0,1,0.033333333,1,0.033333333,0,0,1,0.033333333,0,0,6,0.2,0,0,0,0,0,0,0,0,0,0,1,0.033333333,0,0,0,0
1517,org.yaaic,3.045454545,44,91,7,0.159090909,1,0.022727273,19,0.431818182,10,0.227272727,54,1.227272727,24,16,6,0,54,2,4,0,0,0,2,0,22,6,0.136363636,5,0.113636364,1,0.022727273,0,0,17,0.386363636,0,0,1,0.022727273,0,0,0,0,0,0,0,0,0,0,1,0.022727273,2,0.045454545,4,0.090909091,2,0.045454545,0,0,9,0.204545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,de.j4velin.wifiAutoOff,3.782894737,152,279,20,0.131578947,1,0.006578947,19,0.125,6,0.039473684,233,1.532894737,70,16,9,3,130,1,9,56,2,1,22,0,97,6,0.039473684,1,0.006578947,1,0.006578947,1,0.006578947,19,0.125,0,0,2,0.013157895,6,0.039473684,1,0.006578947,0,0,4,0.026315789,0,0,0,0,1,0.006578947,0,0,0,0,0,0,5,0.032894737,1,0.006578947,0,0,0,0,0,0,0,0,1,0.006578947,0,0,0,0
1527,de.j4velin.wifiAutoOff,3.873134328,134,207,6,0.044776119,2,0.014925373,9,0.067164179,5,0.037313433,185,1.380597015,39,14,7,2,70,2,6,26,0,0,8,0,100,1,0.007462687,2,0.014925373,0,0,0,0,9,0.067164179,0,0,1,0.007462687,3,0.02238806,0,0,0,0,1,0.007462687,0,0,0,0,2,0.014925373,2,0.014925373,0,0,0,0,5,0.037313433,0,0,0,0,2,0.014925373,0,0,0,0,0,0,0,0,0,0
1528,net.sourceforge.subsonic.androidapp,3.846153846,91,260,23,0.252747253,5,0.054945055,23,0.252747253,17,0.186813187,192,2.10989011,75,24,27,6,138,6,27,12,0,5,17,0,61,8,0.087912088,1,0.010989011,3,0.032967033,0,0,19,0.208791209,0,0,4,0.043956044,2,0.021978022,0,0,1,0.010989011,4,0.043956044,0,0,1,0.010989011,6,0.065934066,1,0.010989011,4,0.043956044,0,0,17,0.186813187,2,0.021978022,1,0.010989011,2,0.021978022,0,0,1,0.010989011,0,0,0,0,0,0
1530,net.sourceforge.subsonic.androidapp,3.37654321,162,497,59,0.364197531,9,0.055555556,47,0.290123457,29,0.179012346,353,2.179012346,139,45,42,18,300,14,24,11,3,5,37,2,115,18,0.111111111,5,0.030864198,5,0.030864198,3,0.018518519,38,0.234567901,3,0.018518519,4,0.024691358,2,0.012345679,0,0,1,0.00617284,7,0.043209877,1,0.00617284,2,0.012345679,3,0.018518519,6,0.037037037,5,0.030864198,1,0.00617284,28,0.172839506,1,0.00617284,2,0.012345679,1,0.00617284,0,0,0,0,1,0.00617284,0,0,1,0.00617284
1543,com.google.zxing.client.android,3.628454452,1954,2936,139,0.071136131,54,0.027635619,272,0.139201638,92,0.047082907,2379,1.217502559,779,190,121,24,1217,40,74,4,7,34,140,39,1170,59,0.030194473,26,0.013306039,17,0.008700102,3,0.001535312,234,0.11975435,0,0,15,0.007676561,0,0,1,0.000511771,6,0.003070624,20,0.010235415,0,0,18,0.009211873,31,0.015864893,20,0.010235415,5,0.002558854,3,0.001535312,84,0.042988741,4,0.002047083,5,0.002558854,0,0,0,0,2,0.001023541,7,0.003582395,5,0.002558854,4,0.002047083
1548,com.hobbyone.HashDroid,4.625,72,148,6,0.083333333,2,0.027777778,9,0.125,7,0.097222222,124,1.722222222,29,14,3,1,65,2,2,0,0,1,5,0,64,0,0,0,0,0,0,0,0,7,0.097222222,0,0,1,0.013888889,0,0,0,0,0,0,2,0.027777778,0,0,2,0.027777778,4,0.055555556,0,0,0,0,0,0,6,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013888889
1552,dk.nindroid.rss,4.020618557,97,181,11,0.113402062,2,0.020618557,13,0.134020619,7,0.072164948,148,1.525773196,47,23,5,1,66,1,3,0,0,0,8,0,83,4,0.041237113,2,0.020618557,0,0,0,0,11,0.113402062,0,0,2,0.020618557,0,0,0,0,0,0,0,0,0,0,1,0.010309278,4,0.041237113,3,0.030927835,1,0.010309278,0,0,6,0.06185567,1,0.010309278,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010309278
1558,com.mobilepearls.sokoban,4.35483871,31,72,8,0.258064516,0,0,4,0.129032258,1,0.032258065,59,1.903225806,17,12,3,2,21,1,7,1,0,0,3,0,28,2,0.064516129,0,0,0,0,2,0.064516129,2,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032258065,0,0,0,0,0,0,0,0,1,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,com.menny.android.anysoftkeyboard,4.184405941,808,1437,85,0.10519802,28,0.034653465,71,0.087871287,73,0.090346535,1180,1.46039604,245,147,33,10,610,26,68,5,0,9,63,5,612,14,0.017326733,12,0.014851485,1,0.001237624,0,0,64,0.079207921,2,0.002475248,6,0.007425743,0,0,0,0,1,0.001237624,6,0.007425743,0,0,4,0.004950495,13,0.016089109,12,0.014851485,1,0.001237624,0,0,69,0.08539604,2,0.002475248,4,0.004950495,0,0,0,0,0,0,5,0.006188119,0,0,4,0.004950495
1569,com.menny.android.anysoftkeyboard,4.239130435,46,90,7,0.152173913,2,0.043478261,2,0.043478261,7,0.152173913,72,1.565217391,16,10,2,1,43,1,1,0,0,0,2,0,39,0,0,0,0,0,0,1,0.02173913,2,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02173913,1,0.02173913,0,0,6,0.130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02173913
1570,com.menny.android.anysoftkeyboard,3.9,30,57,5,0.166666667,3,0.1,7,0.233333333,4,0.133333333,38,1.266666667,10,7,1,0,31,1,3,0,0,0,2,0,20,3,0.1,1,0.033333333,0,0,0,0,7,0.233333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.066666667,1,0.033333333,0,0,0,0,4,0.133333333,0,0,1,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0
1579,jp.co.kayo.android.localplayer,3.388059701,67,155,11,0.164179104,3,0.044776119,26,0.388059701,12,0.179104478,103,1.537313433,41,28,17,0,90,3,14,1,0,3,9,0,40,9,0.134328358,4,0.059701493,5,0.074626866,0,0,23,0.343283582,0,0,3,0.044776119,1,0.014925373,0,0,0,0,2,0.029850746,0,0,1,0.014925373,5,0.074626866,3,0.044776119,3,0.044776119,0,0,11,0.164179104,2,0.029850746,0,0,0,0,0,0,1,0.014925373,1,0.014925373,0,0,0,0
1599,tv.piratemedia.lightcontroler,3.538461538,52,133,18,0.346153846,1,0.019230769,15,0.288461538,14,0.269230769,85,1.634615385,55,18,3,1,86,5,7,4,0,1,5,0,27,4,0.076923077,3,0.057692308,0,0,0,0,14,0.269230769,0,0,0,0,1,0.019230769,0,0,0,0,1,0.019230769,0,0,0,0,7,0.134615385,4,0.076923077,0,0,0,0,13,0.25,0,0,2,0.038461538,2,0.038461538,0,0,0,0,1,0.019230769,0,0,1,0.019230769
1605,wb.receiptspro,4.826086957,92,249,35,0.380434783,3,0.032608696,4,0.043478261,13,0.141304348,194,2.108695652,99,33,8,5,124,7,18,0,0,1,12,2,60,0,0,1,0.010869565,0,0,0,0,4,0.043478261,0,0,0,0,0,0,0,0,0,0,1,0.010869565,0,0,0,0,6,0.065217391,4,0.043478261,0,0,1,0.010869565,12,0.130434783,0,0,1,0.010869565,0,0,0,0,0,0,1,0.010869565,1,0.010869565,0,0
1606,wb.receiptspro,4.674074074,135,408,44,0.325925926,7,0.051851852,12,0.088888889,26,0.192592593,319,2.362962963,141,72,20,5,229,5,23,1,3,1,5,5,94,3,0.022222222,3,0.022222222,0,0,0,0,8,0.059259259,1,0.007407407,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007407407,7,0.051851852,9,0.066666667,3,0.022222222,0,0,24,0.177777778,0,0,2,0.014814815,0,0,0,0,0,0,1,0.007407407,0,0,0,0
1609,com.google.android.diskusage,4.713065327,1990,3876,243,0.122110553,52,0.026130653,161,0.080904523,130,0.065326633,3290,1.653266332,1246,559,150,104,1878,47,57,158,1,48,321,4,1157,61,0.030653266,33,0.016582915,8,0.004020101,4,0.00201005,134,0.067336683,5,0.002512563,10,0.005025126,11,0.005527638,0,0,6,0.003015075,14,0.007035176,1,0.000502513,10,0.005025126,47,0.02361809,26,0.013065327,8,0.004020101,1,0.000502513,114,0.057286432,4,0.00201005,4,0.00201005,12,0.006030151,0,0,1,0.000502513,19,0.009547739,0,0,5,0.002512563
1616,at.tomtasche.reader,3.979515829,1074,1899,106,0.098696462,16,0.014897579,164,0.152700186,78,0.072625698,1535,1.429236499,501,179,46,23,1096,32,40,3,1,25,97,5,551,38,0.03538175,16,0.014897579,5,0.004655493,0,0,149,0.138733706,1,0.000931099,3,0.002793296,0,0,0,0,6,0.005586592,8,0.00744879,0,0,9,0.008379888,22,0.020484171,17,0.015828678,4,0.003724395,1,0.000931099,75,0.069832402,4,0.003724395,2,0.001862197,0,0,0,0,2,0.001862197,6,0.005586592,1,0.000931099,1,0.000931099
1627,org.cprados.wificellmanager,4.14,300,690,52,0.173333333,7,0.023333333,47,0.156666667,27,0.09,557,1.856666667,178,47,33,6,368,12,11,118,0,0,72,0,180,8,0.026666667,3,0.01,3,0.01,0,0,42,0.14,0,0,1,0.003333333,11,0.036666667,0,0,0,0,9,0.03,0,0,1,0.003333333,8,0.026666667,2,0.006666667,3,0.01,0,0,24,0.08,2,0.006666667,1,0.003333333,5,0.016666667,0,0,0,0,4,0.013333333,0,0,1,0.003333333
